idTweeter;fecha;autor;cuenta;seguidores;retweet;textoLimpio;polaridad;subjetivo;geolocalizacion 
1089009525225635841;2019-01-26  03:57:58;UN  SOLO  IDOLO  ;UN_SOLOIDOLO;861;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL  -  ECUADOR
1089009455457619968;2019-01-26  03:57:41;JO  COSTELLO;MAJOJOVI;1516;0;XIMENACAB  BANCOPICHINCHA  PIENSO  IGUAL  VIDEO  VE  VAN  DINERO  VE  PIDAN  FISCALIAECUADOR  DEBE  INVESTIGAR  ASESINATO  PREMEDITADO  SIMPLE  ASALTO  TERMINO  ASESINATO  LEY  MAS  INVOLUCRADOS  VIUDA  DEBE  PROTEGERSE;0.34;0.42000000000000004;
1089009445806526465;2019-01-26  03:57:39;JORDY  LOPEZ;CHINO_BSC;328;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089009395185393664;2019-01-26  03:57:27;PREFERENCIA  PTE;PREFERENCIA_PTE;4025;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAS,  ECUADOR
1089009372641062912;2019-01-26  03:57:21;KARLITA;LACHICAYEYE91;2273;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;LIMA,  PERU
1089009234350669824;2019-01-26  03:56:48;LUIGGI  PULLA  CHAVEZ;LUIGGIPCH18;461;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;MANTA,  ECUADOR
1089009107565232129;2019-01-26  03:56:18;LEONARDO  BENITEZ;JOSULEO03;244;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;LOS  ESTEROS
1089009081262718976;2019-01-26  03:56:12;DAMIAN  TUTILLO  Z.;DAMIANTZ_;529;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR  :)
1089008995099123713;2019-01-26  03:55:51;FRAGA;FRIEGA_AGAIN2;1670;0;MIGUELEJIJONH  MSERRANODUENAS  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  FAVOR  QUITA  FOTO  RESPETA  FAMILIA  VICTIMA;0.34;0.42000000000000004;
1089008938408992768;2019-01-26  03:55:38;SONIA  BALLESTEROS;SONNIBACH;52;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089008916804091904;2019-01-26  03:55:33;P@B/;PXDESIDERIO;204;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089008858016686080;2019-01-26  03:55:19;JOSE  LUIS;JOSELUIS201092;139;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL  -  ECUADOR
1089008816350478338;2019-01-26  03:55:09;OSCAR  VALERO;OVALEROG;320;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;CUENCA,  ECUADOR
1089008781999198209;2019-01-26  03:55:01;BETO  CARRANZA  BSC;BSC_CARRANZA;21;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089008698897457152;2019-01-26  03:54:41;FER;FEROLIVARESOC;1092;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL  -  ECUADOR
1089008623072804865;2019-01-26  03:54:23;JP;DARKMGTOW;2819;1;ASALTO  BANCO  PICHINCHA  SIX  DIC  POUGAL  PLANIFICADO  ALGUIEN  FILTRO  INFORMACION  SIEMPRE  EXISTEN  INTERESES  MAYORES  SINIESTROS  DEJARAN  CRIMEN  IMPUNIDAD  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  FISCALIAECUADOR;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR,  7  REINOS
1089008607096700928;2019-01-26  03:54:19;JORGE  SALTOS;JORGE_SALTOS85;97;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089008601350459392;2019-01-26  03:54:18;SOCIOS  BSC;SOCIOSBSC;81806;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;MONUMENTAL  -  LADO  OESTE
1089008594060742657;2019-01-26  03:54:16;ISRAEL  CASTRO;ISRAELCASTRO_7;21;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089008547646586882;2019-01-26  03:54:05;XIMENA;XIMENACAB;2744;0;MAJOJOVI  BANCOPICHINCHA  SACAPINTAS  QUIEREN  PLATA  METEN  BALAZO  CABEZA  SUENA  AJUSTE  CUENTAS;0.34;0.42000000000000004;QUITO,  ECUADOR
1089008467569008641;2019-01-26  03:53:46;FRANKLIN  VALDIVIESO;FRANKLIN1688;679;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;LOJA
1089008444869365761;2019-01-26  03:53:40;KARYN  ZAMBRANO;KARYN_ZAMBRANO;211;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089008402683097090;2019-01-26  03:53:30;PAUL  POZO  INTRIAGO;INTRIAGOPOZO;160;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089008328976617472;2019-01-26  03:53:13;ALEJANDRO  GARCIA;ALEJOGARCIABSC;1145;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089008287964717056;2019-01-26  03:53:03;BARCE  GREG;GREGO_MIR;135;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089008188261830657;2019-01-26  03:52:39;JAVIER  CEVALLOS;JAVIERCEV;581;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;PORTOVIEJO  -  MANABI-  ECUADOR
1089008109513854976;2019-01-26  03:52:20;JO  COSTELLO;MAJOJOVI;1516;2;DESPUES  DECIDIRME  FIN  VER  VIDEO  ASESINATO  CASANOVA  CAJEROS  BANCOPICHINCHA  SICARIATO  SIMPLE  ROBO  INTENCION  MATARLO  VE  AMENACEN  VE  PIDAN  COSAS  MATARON  SANGRE  FRIA;0.34;0.42000000000000004;
1089008057026297856;2019-01-26  03:52:08;CARLOS  BOLANOS;BOLANOS86;143;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL
1089008046741827584;2019-01-26  03:52:05;GEORGE  LAMERTI  LORTI;ELJORGEBSC;1722;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089007933885743105;2019-01-26  03:51:38;CHRISTIAN  MONTANO;CHRIS_MONBARCE;204;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089007880378953728;2019-01-26  03:51:26;MICHAEL  ARMIJOS;MICHARMIJOS;137;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;CELICA,  LOJA  -  ECUADOR
1089007805217030144;2019-01-26  03:51:08;JOSE  F.  CEVALLOS;PANCHOCEVALLOSV;381709;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089007799076614144;2019-01-26  03:51:06;ANDRIUS;AAARIASA;2346;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;177  BLEECKER  ST.
1089007796291543041;2019-01-26  03:51:06;WALTER  LUNA  DOYLET;WALTERLUNA77;23;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089007777056460800;2019-01-26  03:51:01;JUAN  DOMINGUEZ;JUCADOMINGUEZ;158;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL  ECUADOR  SAUCES
1089007633477132288;2019-01-26  03:50:27;KEN  WAKASHIMAZU;POXITOP14;550;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089007629672898560;2019-01-26  03:50:26;ANDRES  SILVA  L.;ANDRES_SILVAL;2758;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR  
1089007568675061761;2019-01-26  03:50:11;II;EINSTEIN1925;232;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089007435979915264;2019-01-26  03:49:40;SOMOS  ECUADOR;BSC15EC;734;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089007423132745728;2019-01-26  03:49:37;DAVID  ;DAVID_IZURIETA;1646;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;QUITO,  ECUADOR
1089007402958110721;2019-01-26  03:49:32;ZONA  MEGA  RADIO  TV;ZONAMEGARADIOTV;17253;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;WHITESTONE  NEW  YORK
1089007260628668417;2019-01-26  03:48:58;JORGE  HERRERA;DTJOHERLA;138;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL
1089007241393508352;2019-01-26  03:48:53;ALBERTO  ALBUJA;LAALBUJAE;234;2;ERCRUZ_12  DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  CONVENCIDO  MAS  NUNCA  ECUADOR  NECESITA  LEON  DEBES  COR;0.34;0.42000000000000004;
1089007179896627201;2019-01-26  03:48:39;MA.;MARCOOSRAFAEL;234;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089007126163402753;2019-01-26  03:48:26;JOSE  TOMALA  N;INGPEPETOMALA;331;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089007086049132544;2019-01-26  03:48:16;ILLB;NEGRALLB;2396;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089007082425237505;2019-01-26  03:48:15;OSCARFELIPEORELLANA;SUKOLATION;258;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;LONG  ISLAND  |  NY
1089007021062582272;2019-01-26  03:48:01;LUGADU(LUISGARCIA);LUGADU75;1351;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;BROOKLYN,  N.Y.
1089007012598505472;2019-01-26  03:47:59;JUAN  CARLOS  TUNALA;JCTUNALA;56;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;
1089006993287888896;2019-01-26  03:47:54;LA  15        B.S.C.;PARRAGAMUNOZL;119;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;ECUADOR
1089006946982785030;2019-01-26  03:47:43;JUAN  CARLOS  RUIZ;JUANCARLOSRUI24;281;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089006870298349571;2019-01-26  03:47:25;ANGEL_BS;ANGEL_TEO18;27;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1089006758528536577;2019-01-26  03:46:58;RAFAEL  BOHORQUEZ;RAFABOHORQUEZU;140;491;HRUGEL  AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA;0.34;0.42000000000000004;VIVO  EN  EL  GLORIOSO  MONUMENTAL
1089006431850979328;2019-01-26  03:45:40;HECTOR  RUGEL;HRUGEL;12310;491;AHORA  SI  ESTADIO  MONUMENTAL  BANCOPICHINCHA  VA  REGRESANDO  NIVEL  SIEMPRE  DEBIO  TENER  HERMOSA  CASA  GRACIAS  PANCHOCEVALLOSV  LIDERAR  CAMBIOS  GRACIAS  APOE  SOCIOSBSC  HOY  VE  MATERIALIZADO  JOYA  GUAYAQUILENA  HTTPS  TCO1CPQC05WSV;0.34;0.42000000000000004;GUAYAQUIL-ECUADOR
1089006142947241988;2019-01-26  03:44:31;VERDAD  Y  VIDA  ;ALAIA2015YO;92;3;AGMANCHENO  DRWANDRADEE  2010COMPUDAVID  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  COIP  RESPALDA  POLICIA;0.34;0.42000000000000004;
1089005511905865728;2019-01-26  03:42:01;BERTITA  MORALES  C;BERTHAMORALESC;540;1;JORGMARKL  NESTORNE  DRWANDRADEE  EVILDRUMS  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  JAMAS  ESTARE  ACUERDO  COMPA;0.34;0.42000000000000004;QUITO
1089005458638159872;2019-01-26  03:41:48;BERTITA  MORALES  C;BERTHAMORALESC;540;1;DRWANDRADEE  NESTORNE  EVILDRUMS  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  SI  LEVANTAMOS  VOZ  TAMBIEN  CONTRIBUIRIAMOS;0.34;0.42000000000000004;QUITO
1089005237590020096;2019-01-26  03:40:56;BERTITA  MORALES  C;BERTHAMORALESC;540;2;DRWANDRADEE  NESTORNE  EVILDRUMS  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  RESPETO  POSICION  AMIGO  LAMENTO  SUCEDID;0.34;0.42000000000000004;QUITO
1089005096019607552;2019-01-26  03:40:22;GLENDIT@;GLENDITA1985;68;5;MARGALLEGOSO  PENCALADAH  LENIN  BANCOPICHINCHA  ACUERDO  PABLITO  SEGURIDAD  SOLO  BANCOPICHINCHA  MEDI;0.34;0.42000000000000004;ECUADOR
1089004677767839745;2019-01-26  03:38:42;LALEMPICKA;LALALIKE111;4934;1;AEGP1951  MSERRANODUENAS  LALALIKE111  MIGUELEJIJONH  SUPERPODEROSARB  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM;0.34;0.42000000000000004;
1089003915100721152;2019-01-26  03:35:40;SEGURITY  SERVICES;SEGURITYSERVIC1;27;2;SEGURITYSERVIC1  MIGUELEJIJONH  CTORO1962  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  SRS;0.34;0.42000000000000004;
1089003692722921472;2019-01-26  03:34:47;SEGURITY  SERVICES;SEGURITYSERVIC1;27;2;MIGUELEJIJONH  CTORO1962  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  SRS  PROBLEMATICAS  NIVEL  NACIONAL  DESCOMPOCICION  SOCIAL  INSTITUCIONAL  DEBE  GOBERNANTES  FUNCIONARIOS  Q  EVALUAN  CUPULAS  Q  SOLO  INTERESA  BUENAS  JUBILACIONES  CAMBIEN  UPC  X  SEGURIDAD  ZONAS  BNCS  CMRCL  ETC;0.34;0.42000000000000004;
1089003596656660480;2019-01-26  03:34:24;JORGE  TAPIA  ALVAREZ;JORGETAPIAAL;50;2;GOYOSALPRIETA  FEGASG  CREO  MISMO  DISENADOR  LOGO  BANCOPICHINCHA;0.34;0.42000000000000004;QUITO,  ECUADOR
1089003137862647808;2019-01-26  03:32:35;CARLOS  VENEGAS;OCVENEGAS;288;0;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  SABEN  USUARIO  SACA  IMPOANTES  SUMAS  DINERO  SUPONE  BANCOS  DEBEN  ACTIVAR  INHIBIDORES  CELULARES  Q  INVESTIGAR  MOVIMIENTOS  INTERNOS  BANCO  EXIGE  MAYOR  SEGURIDAD  CLIENTES  HACE  ROMO  PUEBLO  INDEFENSO;0.34;0.42000000000000004;QUITO,  ECUADOR
1089002921956651008;2019-01-26  03:31:43;PATRICIO  VIMOS;PATRICIOVIMOS88;1143;0;PRIMERA  VEZ  OCURRE  BANCOPICHINCHA  SUCURSAL  SIX  DICIEMBRE  POUGAL  DEBERIAN  TRASLADARLO  SACARLO  ALLI;0.34;0.42000000000000004;QUITO,  ECUADOR
1089002276956655616;2019-01-26  03:29:10;(((  RJ_10  AKD  )));WRJB10;487;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;EN  ALGUN  LUGAR,  DEL  MUNDO!!!!
1089001300400971776;2019-01-26  03:25:17;;HENRYNOBOAA;4674;0;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  LENIN  VAMOSLENIN  OTTOSONNENH  ASAMBLEAECUADOR  ESTEFANIESPIN  JEANNINECRUZZ  EAYALAMORA  CARLOSROJASECU  ECUAVISA  VALORES  COMUN;0.34;0.42000000000000004;AM  YISRAEL  CHAI    
1089001298933047303;2019-01-26  03:25:16;MUERTE  SUBITA;AEGP1951;116;1;MSERRANODUENAS  LALALIKE111  MIGUELEJIJONH  SUPERPODEROSARB  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  VERDAD  GUARDIAS  VEN  PELIGRO  MACHICIMOS  PATANES  Q  EMPRESA  SEGURIDAD  SERAN;0.34;0.42000000000000004;PICHINCHA,  ECUADOR
1089001226547720192;2019-01-26  03:24:59;MIGUEL  E  JIJON  HANZE;MIGUELEJIJONH;140;0;ROBER37378341  DORALAOPINADORA  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  SEGUN  VIDEOS  ATM;0.34;0.42000000000000004;QUITO
1089001177700802560;2019-01-26  03:24:48;BELEN  GUERRA;MOVIBEL;1694;1;KWANZABOT1  MARGALLEGOSO  PENCALADAH  LENIN  BANCOPICHINCHA  POLICIAECUADOR  TOLDO  MAS  ABANDONADO  CARPA  PLAYA  TEMPORAD;0.34;0.42000000000000004;QUITO-ECUADOR
1089001159069757441;2019-01-26  03:24:43;BELEN  GUERRA;MOVIBEL;1694;5;MARGALLEGOSO  PENCALADAH  LENIN  BANCOPICHINCHA  ACUERDO  PABLITO  SEGURIDAD  SOLO  BANCOPICHINCHA  MEDI;0.34;0.42000000000000004;QUITO-ECUADOR
1089001142128922624;2019-01-26  03:24:39;BELEN  GUERRA;MOVIBEL;1694;9;PENCALADAH  MARGALLEGOSO  LENIN  TIEMPO  MISMA  ESQUINA  BANCO  BANCOPICHINCHA  TAMBIEN  DEBERIA  TOMAR  ALGUNA  MEDIDA  REC;0.34;0.42000000000000004;QUITO-ECUADOR
1089000903493992448;2019-01-26  03:23:42;;HENRYNOBOAA;4674;0;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  FAVOR  PASA  ADULTOS  PERCATAN  PRESENCIA  NINOS  VALORES  TODAS  MALLAS  CURRICULARES  GUARDERIAS  PHD  CC  LENIN  VAMOSLENIN  OTTOSONNENH  ASAMBLEAECUADOR  ESTEFANIESPIN  JEANNINECRUZZ  EAYALAMORA  CARLOSROJASECU  ECUAVISA;0.34;0.42000000000000004;AM  YISRAEL  CHAI    
1088998318276046848;2019-01-26  03:13:26;ROBER;ROBER37378341;15;0;MIGUELEJIJONH  DORALAOPINADORA  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  CAJERO;0.34;0.42000000000000004;RIOBAMBA,  ECUADOR
1088995921755623425;2019-01-26  03:03:54;SRVCTM;SAM_RVC;891;0;ANDRESASHTON_  DRWANDRADEE  FREDDYBONILLA  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  LACRA  GANAR  LIKES  HPS;0.34;0.42000000000000004;ADVISORY:  EXPLICIT  CONTENT  
1088994747434311680;2019-01-26  02:59:14;TELMO  VILLAMIL;TELMO_VILLAMIL;151;0;FABRICIOVELAV  DIEGOCUENCADC  ASESINATO  HOY  INTENTO  ROBO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  ESTAN  MATANDO  DIARIO  NADIE  MUEVE  DEDO;0.34;0.42000000000000004;QUITO,  EC
1088994633806430209;2019-01-26  02:58:47;MARCELO  VACA  NAVAS;MVACA1;470;0;COEIDH  PRESIDENCIA_EC  CJUDICATURAEC  TELEAMAZONASEC  ELNOTICIEROTC  ECUAVISA  BANCOPICHINCHA  ECUADOV  MAS  COSAS  CONFIANZA  HIZO  BANCOPICHINCHA  INICIAR  JUICIO  RECUPERAR  DINERO  PEDI  BANCA  ENTREGUE  CHEQUE  ORIGINAL  GRAN  RESPUESTA  CHEQUE  EXTRAVIO  MIRE  ANEXO  ADJTO  CAA  BANCA  CONTESTO  FOUR  MESES  ROBO  INFAME  SUFRIDO  JUSTICIA  IGUALDAD  PERDIDAS  HTTPS  TCOBWQGOEBSNW;0.34;0.42000000000000004;QUITO
1088993554133905409;2019-01-26  02:54:30;MARCELO  VACA  NAVAS;MVACA1;470;0;COEIDH  PRESIDENCIA_EC  CJUDICATURAEC  TELEAMAZONASEC  ELNOTICIEROTC  ECUAVISA  BANCOPICHINCHA  ECUADOV  APELE  COE  CIVIL  PICHINCHA  BUSCANDO  JUSTICIA  REAL  SIMPLE  MOAL  INCREIBLE  LUCHA  JUDICIAL  TWENTY  ANOS  BANCOPICHINCHA  TRIBUNAL  RATIFICA  1RA  SENTENCIA  PEDI  ULTIMO  RECURSO  JUDIC  CASACION  SALIO  PROVIDENCA  AUDIENCIA  ESTRADO  TWELVE  MILLION,  TWENTY-TWO  THOUSAND  AND  NINETEEN  MIRE  ANEXO  ADJTO  HTTPS  TCO7PDNHKMROD;0.34;0.42000000000000004;QUITO
